index,n,initialh,no_boot,starttransmission,isdescent,time,speed,latitude,longitude,altitude,satellites,voltage,eulerX,eulerY,eulerZ,accelX,accelY,accelZ,gyroX,gyroY,gyroZ,temperature,magX,magY,magZ,linearAccelX,linearAccelY,linearAccelZ,gravityX,gravityY,gravityZ,altitude_difference,bmp_temperature,bmp_pressure
43947,3405,70.42,26,1,1,1324500,6.0,23.1120796,72.4969025,543.52,10100,6.43,192.69,5.81,-1.75,192.69,5.81,-1.75,12.75,-20.44,10.56,37.0,-1.5,-28.38,-37.56,-1.27,-0.22,0.0,0.99,0.3,9.75,441.15,39.93,953.29
43948,3405,70.42,26,1,1,1324500,6.0,23.1120796,72.4969025,543.52,10100,6.45,192.31,5.75,-2.12,192.31,5.75,-2.12,15.38,-21.5,6.88,37.0,-1.88,-28.0,-35.75,-1.17,-0.31,0.01,0.98,0.38,9.74,440.84,39.93,953.33
43949,3405,70.42,26,1,1,1324500,6.0,23.1120796,72.4969025,543.52,10100,6.45,191.88,5.75,-2.69,191.88,5.75,-2.69,19.06,-21.25,7.38,37.0,-3.0,-29.5,-35.69,-1.09,-0.41,0.23,0.98,0.47,9.74,440.7,39.93,953.35
43950,3405,70.42,26,1,1,1324500,6.0,23.1120796,72.4969025,543.52,10100,6.45,190.31,5.75,-3.31,190.31,5.75,-3.31,18.12,-18.75,9.88,37.0,-4.5,-30.25,-35.69,-1.02,-0.42,0.27,0.99,0.58,9.73,440.45,39.93,953.38
43951,3405,70.42,26,1,1,1324500,6.0,23.1120796,72.4969025,543.52,10100,6.43,188.69,5.75,-3.69,188.69,5.75,-3.69,15.31,-15.06,14.62,37.0,-4.19,-30.69,-36.25,-0.98,-0.47,0.02,0.98,0.63,9.73,440.2,39.93,953.4
43952,3406,70.42,26,1,1,1324600,7.95,23.1120186,72.4968719,539.98,10100,6.41,157.19,3.5,-4.88,157.19,3.5,-4.88,25.38,-11.94,76.56,37.0,-16.38,-29.19,-30.69,-0.75,-0.77,0.14,0.62,0.86,9.74,439.73,39.91,953.46
43953,3406,70.42,26,1,1,1324600,7.95,23.1120186,72.4968719,539.98,10100,6.33,151.69,4.31,-5.56,151.69,4.31,-5.56,21.5,-15.94,82.31,37.0,-18.25,-28.38,-28.19,-0.88,-0.82,0.1,0.76,0.96,9.72,439.29,39.91,953.51
43954,3406,70.42,26,1,1,1324600,7.95,23.1120186,72.4968719,539.98,10100,6.4,145.88,5.31,-5.81,145.88,5.31,-5.81,16.5,-18.12,86.44,37.0,-19.75,-26.69,-27.38,-0.96,-0.86,0.32,0.94,0.99,9.7,438.84,39.91,953.56
43955,3406,70.42,26,1,1,1324600,7.95,23.1120186,72.4968719,539.98,10100,6.43,140.75,6.44,-5.75,140.75,6.44,-5.75,12.44,-19.5,90.0,37.0,-25.5,-24.38,-26.0,-1.17,-0.89,0.4,1.1,0.97,9.69,438.45,39.91,953.6
43956,3406,70.42,26,1,1,1324600,7.95,23.1120186,72.4968719,539.98,10100,6.4,135.5,7.62,-5.38,135.5,7.62,-5.38,9.94,-20.0,91.25,37.0,-26.5,-22.19,-23.88,-1.28,-0.76,0.51,1.3,0.91,9.67,438.28,39.92,953.62
43957,3406,70.42,26,1,1,1324600,7.95,23.1120186,72.4968719,539.98,10100,6.45,130.38,8.38,-4.62,130.38,8.38,-4.62,3.75,-14.62,86.62,37.0,-29.88,-21.06,-23.5,-1.39,-0.7,0.12,1.43,0.78,9.66,437.97,39.92,953.66
43958,3406,70.42,26,1,1,1324600,7.95,23.1120186,72.4968719,539.98,10100,6.45,125.62,8.75,-3.75,125.62,8.75,-3.75,0.44,-7.06,78.56,37.0,-32.06,-18.19,-22.19,-1.51,-0.53,0.21,1.49,0.64,9.67,437.71,39.92,953.69
43959,3406,70.42,26,1,1,1324600,7.95,23.1120186,72.4968719,539.98,10100,6.43,121.38,7.69,-2.69,121.38,7.69,-2.69,-1.0,-1.0,68.19,37.0,-33.0,-16.38,-22.69,-1.48,-0.39,0.14,1.32,0.45,9.7,437.57,39.93,953.7
43960,3406,70.42,26,1,1,1324600,7.95,23.1120186,72.4968719,539.98,10100,6.43,118.31,6.62,-1.94,118.31,6.62,-1.94,-0.25,-1.44,58.69,37.0,-35.19,-14.5,-20.56,-1.28,-0.26,0.0,1.1,0.31,9.73,437.28,39.93,953.74
43961,3407,70.42,26,1,1,1324700,8.92,23.1119423,72.4968414,536.51,10100,6.38,94.75,4.75,-3.5,94.75,4.75,-3.5,23.56,5.0,39.12,37.0,-40.75,-3.5,-14.25,-0.62,-0.52,0.08,0.81,0.59,9.75,436.8,39.91,953.79
43962,3407,70.42,26,1,1,1324700,8.92,23.1119423,72.4968414,536.51,10100,6.35,92.19,3.94,-4.06,92.19,3.94,-4.06,20.12,9.5,45.44,37.0,-40.75,-1.69,-13.5,-0.6,-0.58,0.0,0.67,0.69,9.75,436.35,39.9,953.84
43963,3407,70.42,26,1,1,1324700,8.92,23.1119423,72.4968414,536.51,10100,6.38,89.38,3.12,-4.38,89.38,3.12,-4.38,18.31,14.19,51.56,37.0,-40.75,-1.0,-14.0,-0.56,-0.66,0.08,0.51,0.76,9.76,436.03,39.9,953.88
43964,3407,70.42,26,1,1,1324700,8.92,23.1119423,72.4968414,536.51,10100,6.38,85.5,2.19,-4.69,85.5,2.19,-4.69,17.19,11.62,56.12,37.0,-40.0,2.25,-13.5,-0.59,-0.68,0.2,0.35,0.81,9.76,435.8,39.89,953.91
43965,3407,70.42,26,1,1,1324700,8.92,23.1119423,72.4968414,536.51,10100,6.38,81.94,1.62,-4.94,81.94,1.62,-4.94,15.12,2.5,61.0,37.0,-39.56,3.38,-13.5,-0.57,-0.73,0.27,0.28,0.85,9.76,435.61,39.9,953.93
43966,3407,70.42,26,1,1,1324700,8.92,23.1119423,72.4968414,536.51,10100,6.45,78.19,1.75,-5.12,78.19,1.75,-5.12,13.25,-10.06,66.44,37.0,-40.38,4.88,-15.19,-0.63,-0.71,0.24,0.31,0.88,9.76,435.31,39.9,953.96
43967,3407,70.42,26,1,1,1324700,8.92,23.1119423,72.4968414,536.51,10100,6.45,74.25,2.5,-5.12,74.25,2.5,-5.12,8.94,-20.75,71.25,37.0,-40.0,6.38,-16.0,-0.74,-0.74,0.15,0.46,0.87,9.75,435.02,39.9,954.0
43968,3407,70.42,26,1,1,1324700,8.92,23.1119423,72.4968414,536.51,10100,6.43,70.06,3.75,-4.81,70.06,3.75,-4.81,4.69,-27.56,75.38,37.0,-38.88,8.19,-14.25,-0.84,-0.68,0.3,0.64,0.82,9.75,434.72,39.9,954.03
43969,3407,70.42,26,1,1,1324700,8.92,23.1119423,72.4968414,536.51,10100,6.43,65.56,5.31,-4.25,65.56,5.31,-4.25,0.56,-30.75,80.62,37.0,-39.56,13.0,-12.25,-0.97,-0.63,0.33,0.95,0.7,9.73,434.51,39.91,954.05
43970,3408,70.42,26,1,1,1324800,7.96,23.1118679,72.4968338,532.77,10100,6.45,26.62,7.19,-0.81,26.62,7.19,-0.81,-10.19,-7.94,72.0,37.0,-26.19,33.19,-9.0,-1.38,0.0,-0.1,1.23,0.14,9.72,433.88,39.89,954.13
43971,3408,70.42,26,1,1,1324800,7.96,23.1118679,72.4968338,532.77,10100,6.43,23.0,7.12,0.44,23.0,7.12,0.44,-15.81,-16.19,66.56,37.0,-23.56,35.38,-7.25,-1.36,0.03,0.3,1.21,-0.07,9.73,433.42,39.88,954.18
43972,3408,70.42,26,1,1,1324800,7.96,23.1118679,72.4968338,532.77,10100,6.33,20.38,7.56,1.38,20.38,7.56,1.38,-7.25,-25.75,63.44,37.0,-22.06,35.75,-6.88,-1.46,0.09,0.32,1.28,-0.26,9.71,433.02,39.88,954.22
43973,3408,70.42,26,1,1,1324800,7.96,23.1118679,72.4968338,532.77,10100,6.41,17.56,7.5,1.81,17.56,7.5,1.81,4.44,-30.94,60.75,37.0,-18.25,39.0,-5.69,-1.4,0.08,0.52,1.28,-0.31,9.71,432.92,39.88,954.24
43974,3408,70.42,26,1,1,1324800,7.96,23.1118679,72.4968338,532.77,10100,6.4,14.25,7.94,1.44,14.25,7.94,1.44,19.69,-32.12,58.0,37.0,-15.75,39.38,-6.5,-1.31,-0.01,0.41,1.35,-0.25,9.7,432.67,39.88,954.26
43975,3408,70.42,26,1,1,1324800,7.96,23.1118679,72.4968338,532.77,10100,6.45,11.94,8.38,0.62,11.94,8.38,0.62,29.31,-29.19,56.12,37.0,-15.38,39.38,-6.06,-1.31,-0.02,0.16,1.44,-0.07,9.69,432.45,39.88,954.29
43976,3408,70.42,26,1,1,1324800,7.96,23.1118679,72.4968338,532.77,10100,6.43,8.88,8.81,-0.56,8.88,8.81,-0.56,32.88,-20.25,56.44,37.0,-13.06,40.88,-6.88,-1.27,-0.09,0.25,1.51,0.14,9.68,432.19,39.89,954.32
43977,3408,70.42,26,1,1,1324800,7.96,23.1118679,72.4968338,532.77,10100,6.43,5.94,8.81,-1.81,5.94,8.81,-1.81,29.94,-10.44,57.69,37.0,-12.38,40.88,-8.19,-1.26,-0.17,0.03,1.49,0.34,9.68,431.98,39.89,954.34
43978,3408,70.42,26,1,1,1324800,7.96,23.1118679,72.4968338,532.77,10100,6.43,2.94,8.25,-2.62,2.94,8.25,-2.62,23.69,-2.06,58.69,37.0,-10.19,39.69,-8.56,-1.18,-0.28,0.23,1.39,0.46,9.69,431.75,39.89,954.37
43979,3409,70.42,26,1,1,1324900,5.85,23.1118069,72.4968414,529.09,10100,6.43,330.5,8.31,-1.75,330.5,8.31,-1.75,15.62,-16.5,77.12,37.0,13.88,36.06,-16.19,-1.32,-0.2,0.29,1.42,0.3,9.69,431.12,39.87,954.44
43980,3409,70.42,26,1,1,1324900,5.85,23.1118069,72.4968414,529.09,10100,6.4,326.25,8.12,-1.75,326.25,8.12,-1.75,13.38,-13.38,72.56,37.0,15.25,35.0,-17.5,-1.33,-0.21,0.34,1.38,0.3,9.7,430.72,39.87,954.49
43981,3409,70.42,26,1,1,1324900,5.85,23.1118069,72.4968414,529.09,10100,6.36,322.31,7.75,-1.69,322.31,7.75,-1.69,7.5,-13.69,67.94,37.0,17.19,34.19,-19.19,-1.34,-0.12,0.28,1.31,0.28,9.71,430.41,39.87,954.52
43982,3409,70.42,26,1,1,1324900,5.85,23.1118069,72.4968414,529.09,10100,6.41,318.69,7.31,-1.31,318.69,7.31,-1.31,2.81,-14.94,63.06,37.0,19.0,32.69,-19.19,-1.27,-0.15,0.43,1.24,0.21,9.72,430.01,39.87,954.57
43983,3409,70.42,26,1,1,1324900,5.85,23.1118069,72.4968414,529.09,10100,6.4,315.38,6.94,-0.81,315.38,6.94,-0.81,1.25,-15.12,56.94,37.0,21.56,29.38,-22.19,-1.16,-0.14,0.31,1.19,0.14,9.73,429.79,39.87,954.59
43984,3409,70.42,26,1,1,1324900,5.85,23.1118069,72.4968414,529.09,10100,6.45,312.25,6.62,-0.5,312.25,6.62,-0.5,4.94,-14.44,52.44,37.0,22.75,29.0,-21.69,-1.09,-0.11,0.36,1.13,0.08,9.74,429.41,39.87,954.64
43985,3409,70.42,26,1,1,1324900,5.85,23.1118069,72.4968414,529.09,10100,6.45,309.88,6.38,-0.5,309.88,6.38,-0.5,9.31,-15.31,49.5,37.0,24.25,26.75,-22.06,-1.06,-0.06,0.08,1.08,0.09,9.74,429.19,39.88,954.66
43986,3409,70.42,26,1,1,1324900,5.85,23.1118069,72.4968414,529.09,10100,6.45,307.12,6.19,-0.69,307.12,6.19,-0.69,12.38,-17.62,47.12,37.0,25.0,25.0,-23.38,-1.07,-0.09,0.09,1.06,0.13,9.74,429.04,39.88,954.68
43987,3409,70.42,26,1,1,1324900,5.85,23.1118069,72.4968414,529.09,10100,6.45,304.62,6.19,-1.0,304.62,6.19,-1.0,13.88,-19.38,44.69,37.0,25.75,24.25,-24.56,-1.07,-0.13,0.0,1.06,0.19,9.74,428.9,39.88,954.7
43988,3410,70.42,26,1,1,1325000,4.91,23.1117592,72.4968262,525.47,10100,6.4,285.88,4.31,-1.69,285.88,4.31,-1.69,14.38,-8.25,55.81,37.0,30.69,12.5,-30.75,-0.84,-0.27,0.06,0.74,0.3,9.77,428.22,39.87,954.77
43989,3410,70.42,26,1,1,1325000,4.91,23.1117592,72.4968262,525.47,10100,6.4,282.56,4.56,-2.19,282.56,4.56,-2.19,18.25,-16.69,61.25,37.0,31.06,10.25,-28.75,-0.83,-0.38,0.16,0.79,0.38,9.76,427.9,39.86,954.81
43990,3410,70.42,26,1,1,1325000,4.91,23.1117592,72.4968262,525.47,10100,6.4,279.12,5.25,-2.69,279.12,5.25,-2.69,18.12,-22.19,66.25,37.0,32.19,9.5,-30.75,-0.95,-0.39,-0.06,0.92,0.47,9.75,427.61,39.87,954.84
43991,3410,70.42,26,1,1,1325000,4.91,23.1117592,72.4968262,525.47,10100,6.41,275.25,6.12,-2.94,275.25,6.12,-2.94,13.5,-23.25,69.12,37.0,32.56,6.69,-30.75,-0.99,-0.39,0.02,1.05,0.5,9.73,427.34,39.87,954.87
43992,3410,70.42,26,1,1,1325000,4.91,23.1117592,72.4968262,525.47,10100,6.45,271.25,6.88,-2.81,271.25,6.88,-2.81,6.62,-17.44,70.0,37.0,31.75,1.75,-35.0,-0.99,-0.33,0.0,1.18,0.47,9.72,426.99,39.87,954.91
43993,3410,70.42,26,1,1,1325000,4.91,23.1117592,72.4968262,525.47,10100,6.45,267.81,7.06,-2.38,267.81,7.06,-2.38,0.69,-8.94,70.06,37.0,31.75,-1.19,-35.0,-1.08,-0.25,0.14,1.2,0.38,9.72,426.8,39.87,954.94
43994,3410,70.42,26,1,1,1325000,4.91,23.1117592,72.4968262,525.47,10100,6.45,263.81,6.75,-1.69,263.81,6.75,-1.69,-1.81,-5.19,69.62,37.0,31.06,-2.56,-36.25,-1.17,-0.13,-0.1,1.14,0.27,9.73,426.59,39.88,954.96
43995,3410,70.42,26,1,1,1325000,4.91,23.1117592,72.4968262,525.47,10100,6.43,259.75,6.31,-1.0,259.75,6.31,-1.0,-1.62,-8.44,71.0,37.0,31.06,-3.56,-35.38,-1.16,-0.1,0.3,1.07,0.15,9.74,426.44,39.88,954.98
43996,3410,70.42,26,1,1,1325000,4.91,23.1117592,72.4968262,525.47,10100,6.45,255.56,6.19,-0.5,255.56,6.19,-0.5,3.25,-18.06,73.12,37.0,30.25,-5.06,-37.06,-1.22,-0.07,0.45,1.07,0.07,9.74,426.26,39.88,955.0
43997,3411,70.42,26,1,1,1325100,6.56,23.1117134,72.4968033,521.8,10011,6.38,224.88,7.62,0.12,224.88,7.62,0.12,12.06,-13.19,57.38,37.0,15.75,-19.69,-41.56,-1.39,0.09,0.52,1.32,-0.01,9.71,425.6,39.87,955.07
43998,3411,70.42,26,1,1,1325100,6.56,23.1117134,72.4968033,521.8,10011,6.38,221.56,8.0,-0.06,221.56,8.0,-0.06,10.75,-19.12,55.25,37.0,16.06,-20.88,-42.88,-1.44,0.02,0.45,1.35,0.02,9.71,425.19,39.86,955.12
43999,3411,70.42,26,1,1,1325100,6.56,23.1117134,72.4968033,521.8,10011,6.41,218.31,7.75,-0.19,218.31,7.75,-0.19,8.75,-27.38,56.19,37.0,15.75,-21.56,-41.88,-1.44,0.02,0.15,1.32,0.04,9.71,424.93,39.86,955.15
44000,3411,70.42,26,1,1,1325100,6.56,23.1117134,72.4968033,521.8,10011,6.4,215.0,8.0,-0.25,215.0,8.0,-0.25,8.38,-33.81,57.94,37.0,13.56,-21.88,-40.25,-1.4,0.01,0.28,1.36,0.04,9.71,424.58,39.86,955.19
44001,3411,70.42,26,1,1,1325100,6.56,23.1117134,72.4968033,521.8,10011,6.35,211.5,8.56,-0.25,211.5,8.56,-0.25,9.69,-38.56,60.81,37.0,8.75,-24.06,-41.56,-1.43,0.0,0.41,1.47,0.05,9.69,424.32,39.86,955.22
44002,3411,70.42,26,1,1,1325100,6.56,23.1117134,72.4968033,521.8,10011,6.43,208.31,9.19,-0.31,208.31,9.19,-0.31,11.31,-35.38,63.81,37.0,6.5,-23.25,-40.69,-1.46,-0.02,0.33,1.58,0.05,9.67,424.25,39.87,955.23
44003,3411,70.42,26,1,1,1325100,6.56,23.1117134,72.4968033,521.8,10011,6.38,204.06,10.38,-0.38,204.06,10.38,-0.38,16.38,-27.75,64.75,37.0,3.5,-24.38,-40.25,-1.62,-0.19,0.91,1.81,0.07,9.63,424.02,39.87,955.26
44004,3411,70.42,26,1,1,1325100,6.56,23.1117134,72.4968033,521.8,10011,6.45,199.75,11.19,-0.69,199.75,11.19,-0.69,25.0,-20.44,66.12,37.0,1.19,-25.19,-41.06,-1.73,-0.24,0.68,1.89,0.13,9.62,423.84,39.87,955.28
44005,3411,70.42,26,1,1,1325100,6.56,23.1117134,72.4968033,521.8,10011,6.43,195.56,11.44,-1.38,195.56,11.44,-1.38,32.19,-17.81,68.25,37.0,0.06,-24.75,-40.25,-1.83,-0.39,0.66,1.94,0.25,9.6,423.63,39.87,955.3
44006,3412,70.42,26,1,1,1325200,8.31,23.1116505,72.4967651,518.29,10100,6.41,147.88,17.06,-0.31,147.88,17.06,-0.31,30.0,-17.38,99.75,37.0,-25.75,-20.06,-28.69,-2.74,-0.02,0.59,2.91,0.05,9.36,422.81,39.85,955.39
44007,3412,70.42,26,1,1,1325200,8.31,23.1116505,72.4967651,518.29,10100,6.4,141.81,17.5,-0.19,141.81,17.5,-0.19,26.62,-17.38,99.12,37.0,-26.75,-17.88,-27.88,-2.86,0.11,0.5,2.95,0.02,9.34,422.39,39.84,955.44
44008,3412,70.42,26,1,1,1325200,8.31,23.1116505,72.4967651,518.29,10100,6.31,135.94,17.94,0.38,135.94,17.94,0.38,14.94,-16.69,98.44,37.0,-28.75,-15.69,-26.19,-2.9,0.2,0.41,3.02,-0.06,9.32,422.09,39.84,955.48
44009,3412,70.42,26,1,1,1325200,8.31,23.1116505,72.4967651,518.29,10100,6.31,130.19,17.75,1.5,130.19,17.75,1.5,6.44,-12.5,95.62,37.0,-32.56,-12.25,-23.25,-2.86,0.36,0.64,2.99,-0.25,9.33,421.86,39.84,955.5
44010,3412,70.42,26,1,1,1325200,8.31,23.1116505,72.4967651,518.29,10100,6.36,124.69,17.25,2.88,124.69,17.25,2.88,4.31,-7.5,92.88,37.0,-34.06,-9.0,-21.56,-2.84,0.52,0.96,2.91,-0.47,9.35,421.6,39.84,955.53
44011,3412,70.42,26,1,1,1325200,8.31,23.1116505,72.4967651,518.29,10100,6.41,119.31,15.0,3.5,119.31,15.0,3.5,8.25,-7.81,90.0,37.0,-34.5,-6.88,-21.19,-2.59,0.57,1.07,2.54,-0.58,9.45,421.27,39.84,955.57
44012,3412,70.42,26,1,1,1325200,8.31,23.1116505,72.4967651,518.29,10100,6.41,114.12,12.75,3.5,114.12,12.75,3.5,14.69,-12.19,86.88,37.0,-36.25,-3.5,-20.75,-2.29,0.52,0.62,2.16,-0.58,9.54,421.04,39.84,955.6
44013,3412,70.42,26,1,1,1325200,8.31,23.1116505,72.4967651,518.29,10100,6.41,109.88,11.5,3.06,109.88,11.5,3.06,20.19,-18.31,83.75,37.0,-37.5,-1.69,-21.19,-2.02,0.48,0.33,1.93,-0.5,9.6,420.81,39.84,955.62
44014,3412,70.42,26,1,1,1325200,8.31,23.1116505,72.4967651,518.29,10100,6.41,104.94,10.69,2.38,104.94,10.69,2.38,21.94,-22.0,79.88,37.0,-36.69,0.38,-19.06,-1.83,0.43,0.13,1.8,-0.38,9.63,420.71,39.84,955.63
44015,3413,70.42,26,1,1,1325200,8.31,23.1116505,72.4967651,518.29,10100,6.38,69.44,8.69,-0.56,69.44,8.69,-0.56,13.44,-18.88,36.69,37.0,-37.75,16.88,-12.06,-1.32,0.13,0.07,1.47,0.11,9.69,420.08,39.82,955.71
44016,3413,70.42,26,1,1,1325300,9.05,23.1115723,72.4967422,515.04,10100,6.4,66.69,8.19,-1.06,66.69,8.19,-1.06,7.62,-12.25,34.0,37.0,-37.38,17.56,-12.19,-1.31,0.14,-0.08,1.38,0.19,9.7,419.57,39.81,955.76
44017,3413,70.42,26,1,1,1325300,9.05,23.1115723,72.4967422,515.04,10100,6.38,64.75,7.69,-1.19,64.75,7.69,-1.19,1.5,-9.12,31.75,37.0,-37.0,19.5,-9.69,-1.26,0.11,0.27,1.31,0.2,9.71,419.31,39.81,955.79
44018,3413,70.42,26,1,1,1325300,9.05,23.1115723,72.4967422,515.04,10100,6.41,62.38,7.5,-0.88,62.38,7.5,-0.88,-2.88,-6.88,28.25,37.0,-35.56,21.0,-10.06,-1.25,0.06,0.38,1.28,0.15,9.72,418.95,39.81,955.84
44019,3413,70.42,26,1,1,1325300,9.05,23.1115723,72.4967422,515.04,10100,6.36,60.62,6.69,-0.62,60.62,6.69,-0.62,-3.5,-6.75,25.12,37.0,-36.25,22.06,-10.06,-1.14,0.03,0.34,1.12,0.1,9.74,418.71,39.81,955.86
44020,3413,70.42,26,1,1,1325300,9.05,23.1115723,72.4967422,515.04,10100,6.43,58.81,5.94,-0.38,58.81,5.94,-0.38,3.69,-11.25,25.12,37.0,-36.0,22.75,-8.75,-1.1,-0.09,0.11,1.0,0.06,9.75,418.49,39.81,955.89
44021,3413,70.42,26,1,1,1325300,9.05,23.1115723,72.4967422,515.04,10100,6.43,56.81,5.69,-0.62,56.81,5.69,-0.62,15.12,-21.06,29.88,37.0,-34.75,23.75,-7.56,-0.98,-0.13,0.22,0.98,0.12,9.75,418.24,39.81,955.92
44022,3413,70.42,26,1,1,1325300,9.05,23.1115723,72.4967422,515.04,10100,6.45,54.62,6.0,-1.38,54.62,6.0,-1.38,24.38,-25.0,36.75,37.0,-35.19,24.19,-9.19,-0.92,-0.2,-0.03,1.04,0.26,9.74,418.05,39.82,955.94
44023,3413,70.42,26,1,1,1325300,9.05,23.1115723,72.4967422,515.04,10100,6.43,52.0,7.12,-2.5,52.0,7.12,-2.5,26.81,-21.88,43.06,37.0,-34.06,25.0,-8.0,-1.01,-0.28,-0.15,1.21,0.43,9.72,417.86,39.82,955.96
44024,3414,70.42,26,1,1,1325300,9.05,23.1115723,72.4967422,515.04,10100,6.38,11.81,12.0,-1.5,11.81,12.0,-1.5,9.06,-13.81,123.0,37.0,-17.25,36.69,-8.5,-1.83,-0.16,0.61,2.07,0.22,9.58,417.14,39.81,956.04
44025,3414,70.42,26,1,1,1325300,9.05,23.1115723,72.4967422,515.04,10100,6.41,4.69,12.81,-0.44,4.69,12.81,-0.44,8.69,-8.75,120.56,37.0,-12.5,38.56,-9.69,-2.05,0.1,0.37,2.19,0.05,9.55,416.75,39.8,956.09
44026,3414,70.42,26,1,1,1325400,7.99,23.1114941,72.4967422,511.74,10100,6.33,357.75,13.25,0.62,357.75,13.25,0.62,7.69,-6.56,117.75,37.0,-9.06,40.75,-9.25,-2.24,0.35,0.27,2.26,-0.13,9.54,416.33,39.8,956.14
44027,3414,70.42,26,1,1,1325400,7.99,23.1114941,72.4967422,511.74,10100,6.43,351.06,13.56,1.88,351.06,13.56,1.88,3.81,-8.25,113.25,37.0,-0.88,40.75,-11.38,-2.41,0.63,0.4,2.29,-0.31,9.52,416.02,39.8,956.17
44028,3414,70.42,26,1,1,1325400,7.99,23.1114941,72.4967422,511.74,10100,6.36,344.69,13.94,3.44,344.69,13.94,3.44,-2.88,-15.81,106.94,37.0,2.75,40.06,-11.75,-2.54,0.88,0.69,2.37,-0.57,9.49,415.74,39.8,956.2
44029,3414,70.42,26,1,1,1325400,7.99,23.1114941,72.4967422,511.74,10100,6.45,338.69,14.31,5.19,338.69,14.31,5.19,-8.31,-23.94,99.81,37.0,5.75,40.06,-11.38,-2.54,1.14,0.69,2.43,-0.86,9.46,415.55,39.81,956.23
44030,3414,70.42,26,1,1,1325400,7.99,23.1114941,72.4967422,511.74,10100,6.43,334.06,14.31,6.5,334.06,14.31,6.5,-10.56,-28.12,92.62,37.0,9.88,38.88,-13.06,-2.46,1.31,0.33,2.42,-1.11,9.43,415.38,39.81,956.24
44031,3414,70.42,26,1,1,1325400,7.99,23.1114941,72.4967422,511.74,10100,6.45,328.81,13.81,7.5,328.81,13.81,7.5,-8.56,-26.69,85.38,37.0,12.5,37.75,-13.06,-2.25,1.4,0.46,2.31,-1.26,9.44,415.19,39.81,956.27
44032,3414,70.42,26,1,1,1325400,7.99,23.1114941,72.4967422,511.74,10100,6.43,324.19,12.62,7.75,324.19,12.62,7.75,-5.12,-22.81,79.62,37.0,14.06,36.69,-11.75,-2.06,1.37,0.39,2.11,-1.29,9.48,415.04,39.81,956.28
44033,3415,70.42,26,1,1,1325400,7.99,23.1114941,72.4967422,511.74,10100,6.41,300.44,7.44,0.56,300.44,7.44,0.56,-0.19,-14.81,28.88,37.0,28.38,22.56,-21.75,-1.33,0.51,0.09,1.26,-0.08,9.72,414.36,39.79,956.36
44034,3415,70.42,26,1,1,1325400,7.99,23.1114941,72.4967422,511.74,10100,6.43,298.88,6.94,0.44,298.88,6.94,0.44,-7.88,-15.94,25.12,37.0,29.75,23.38,-22.19,-1.32,0.46,0.56,1.21,-0.09,9.73,413.87,39.79,956.42
44035,3415,70.42,26,1,1,1325400,7.99,23.1114941,72.4967422,511.74,10100,6.4,297.5,7.88,1.19,297.5,7.88,1.19,-11.19,-16.62,22.25,37.0,30.56,22.56,-22.69,-1.4,0.46,0.83,1.37,-0.22,9.7,413.49,39.78,956.46
44036,3415,70.42,26,1,1,1325500,5.65,23.1114349,72.4967422,508.57,10100,6.36,297.44,7.56,1.56,297.44,7.56,1.56,-10.0,-16.75,18.88,37.0,29.75,22.19,-23.0,-1.35,0.39,0.54,1.29,-0.26,9.71,413.33,39.78,956.48
44037,3415,70.42,26,1,1,1325500,5.65,23.1114349,72.4967422,508.57,10100,6.41,297.25,8.12,1.94,297.25,8.12,1.94,-1.75,-17.62,15.81,37.0,30.19,22.56,-21.69,-1.46,0.33,0.43,1.37,-0.32,9.7,413.11,39.78,956.5
44038,3415,70.42,26,1,1,1325500,5.65,23.1114349,72.4967422,508.57,10100,6.43,296.81,7.56,1.56,296.81,7.56,1.56,6.88,-18.75,13.19,37.0,30.5,21.56,-24.25,-1.37,0.32,0.42,1.28,-0.25,9.71,412.77,39.79,956.54
44039,3415,70.42,26,1,1,1325500,5.65,23.1114349,72.4967422,508.57,10100,6.45,296.44,7.25,0.81,296.44,7.25,0.81,12.31,-17.94,12.88,37.0,29.69,20.38,-23.38,-1.24,0.18,0.15,1.22,-0.12,9.72,412.59,39.79,956.56
44040,3415,70.42,26,1,1,1325500,5.65,23.1114349,72.4967422,508.57,10100,6.45,296.0,6.88,0.0,296.0,6.88,0.0,17.38,-14.56,13.31,37.0,30.19,20.06,-24.56,-1.1,0.01,0.13,1.17,0.02,9.73,412.39,39.79,956.59
44041,3415,70.42,26,1,1,1325500,5.65,23.1114349,72.4967422,508.57,10100,6.43,295.5,6.44,-1.0,295.5,6.44,-1.0,20.31,-9.75,14.44,37.0,30.19,19.25,-26.25,-1.04,-0.02,0.32,1.1,0.17,9.74,412.3,39.79,956.6
44042,3416,70.42,26,1,1,1325500,5.65,23.1114349,72.4967422,508.57,10100,6.43,275.81,6.94,-1.81,275.81,6.94,-1.81,3.38,1.69,77.62,37.0,32.06,7.19,-33.5,-1.03,-0.2,0.29,1.17,0.3,9.73,411.58,39.78,956.68
44043,3416,70.42,26,1,1,1325500,5.65,23.1114349,72.4967422,508.57,10100,6.36,271.25,6.31,-1.44,271.25,6.31,-1.44,6.94,6.0,79.69,37.0,31.69,3.75,-33.0,-1.05,-0.24,0.21,1.05,0.24,9.74,411.19,39.77,956.72
